@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
2406,'2026/01/20 13:53:53:379',9,0.769606,0.474204,0.000001,0.727685,0.432538,-0.022513,0.698624,0.353782,-0.036677,0.671903,0.297401,-0.051476,0.637567,0.262891,-0.065882,0.749648,0.291134,-0.031681,0.742937,0.204823,-0.057078,0.738288,0.148849,-0.0702,0.736636,0.099953,-0.077626,0.785855,0.300634,-0.037691,0.804573,0.213012,-0.069423,0.816065,0.15131,-0.086611,0.830756,0.098264,-0.093666,0.81654,0.330054,-0.045058,0.817355,0.312493,-0.083027,0.790649,0.363361,-0.083088,0.776143,0.398602,-0.071802,0.841327,0.367491,-0.053711,0.836962,0.354108,-0.0793,0.81229,0.389634,-0.072563,0.79636,0.414129,-0.060826,3
2407,'2026/01/20 13:53:53:411',9,0.770591,0.475328,0.000001,0.728268,0.433518,-0.021968,0.698546,0.353733,-0.035772,0.671892,0.296505,-0.050253,0.637088,0.263117,-0.064373,0.749501,0.291544,-0.031362,0.742911,0.204776,-0.056269,0.738235,0.149003,-0.069134,0.736685,0.10018,-0.076549,0.785856,0.301205,-0.037564,0.804854,0.213798,-0.068639,0.816497,0.152472,-0.085454,0.831444,0.0992,-0.092465,0.816922,0.330648,-0.045052,0.818439,0.31302,-0.082308,0.791399,0.363733,-0.082129,0.776502,0.398952,-0.070975,0.842033,0.36834,-0.053809,0.837626,0.355496,-0.078945,0.812723,0.390538,-0.072135,0.796663,0.414657,-0.060537,3
2408,'2026/01/20 13:53:53:454',9,0.768023,0.474811,0.000001,0.727083,0.432809,-0.022556,0.698528,0.353503,-0.036787,0.671727,0.296696,-0.051647,0.636492,0.263606,-0.066264,0.748522,0.290729,-0.031961,0.741976,0.204918,-0.057189,0.737568,0.149349,-0.070386,0.736263,0.100608,-0.077991,0.785077,0.300681,-0.038015,0.804387,0.213968,-0.069061,0.816143,0.15347,-0.085661,0.831019,0.100852,-0.092465,0.816481,0.330612,-0.045497,0.81807,0.312726,-0.083344,0.790964,0.363902,-0.083199,0.776024,0.399953,-0.071803,0.841781,0.368915,-0.054234,0.838102,0.353528,-0.079809,0.813469,0.387989,-0.072843,0.797472,0.412729,-0.060977,3
2409,'2026/01/20 13:53:53:485',9,0.769419,0.47716,0.000001,0.727596,0.434535,-0.022078,0.698529,0.354773,-0.036303,0.671524,0.297478,-0.051307,0.636575,0.263636,-0.06593,0.748343,0.292112,-0.031386,0.741689,0.205337,-0.056635,0.737379,0.149473,-0.070057,0.736163,0.100592,-0.077983,0.785069,0.301998,-0.037776,0.802904,0.214861,-0.069788,0.814964,0.153152,-0.087655,0.830399,0.099335,-0.095389,0.816623,0.331801,-0.045373,0.817239,0.313578,-0.083457,0.790003,0.365758,-0.083159,0.774676,0.402492,-0.071732,0.842324,0.369536,-0.05423,0.837346,0.354829,-0.080053,0.812692,0.390677,-0.072931,0.796732,0.416407,-0.060906,3
2410,'2026/01/20 13:53:53:533',9,0.768115,0.473356,0.000001,0.727706,0.430497,-0.022148,0.698726,0.352556,-0.036779,0.67204,0.295936,-0.052108,0.636816,0.263642,-0.067026,0.747252,0.291304,-0.032036,0.740688,0.205445,-0.057564,0.736237,0.150072,-0.071138,0.73523,0.101701,-0.079167,0.784551,0.300735,-0.038245,0.80232,0.21433,-0.070463,0.813774,0.152829,-0.088225,0.829136,0.099053,-0.095972,0.816596,0.330194,-0.045632,0.816678,0.310663,-0.083558,0.78956,0.362071,-0.082443,0.775112,0.398908,-0.070527,0.842784,0.367749,-0.054298,0.837307,0.350788,-0.079635,0.81339,0.385797,-0.071802,0.798656,0.411525,-0.059348,3
2411,'2026/01/20 13:53:53:578',9,0.767901,0.475198,0.000001,0.727464,0.432145,-0.021934,0.699508,0.352774,-0.036066,0.673727,0.29567,-0.050946,0.638849,0.262558,-0.065531,0.748722,0.2923,-0.030639,0.741716,0.205942,-0.055497,0.737381,0.150307,-0.068822,0.736092,0.102041,-0.076522,0.784855,0.30251,-0.036835,0.802605,0.21532,-0.067637,0.813989,0.15446,-0.084519,0.82864,0.101261,-0.091595,0.81626,0.332132,-0.044365,0.816489,0.310783,-0.081648,0.789878,0.362031,-0.081105,0.775449,0.398567,-0.069526,0.842008,0.369907,-0.053108,0.837173,0.349809,-0.077832,0.813256,0.383624,-0.069989,0.798212,0.408918,-0.057595,3
2412,'2026/01/20 13:53:53:626',9,0.770616,0.475231,0.000001,0.728411,0.432216,-0.022156,0.699932,0.353128,-0.036556,0.673679,0.296225,-0.051617,0.638175,0.263618,-0.066339,0.749292,0.292141,-0.031535,0.742645,0.206059,-0.056554,0.738311,0.150787,-0.06986,0.736983,0.10247,-0.077606,0.786014,0.301543,-0.037634,0.804786,0.214807,-0.068618,0.816853,0.153839,-0.085649,0.832117,0.100379,-0.092854,0.817586,0.330779,-0.044974,0.818269,0.312094,-0.08201,0.791656,0.363397,-0.081348,0.77689,0.399738,-0.069831,0.84336,0.368395,-0.053592,0.838456,0.353026,-0.078235,0.814193,0.387613,-0.07057,0.798535,0.412736,-0.058322,3
2413,'2026/01/20 13:53:53:671',9,0.769702,0.473485,0.000001,0.728843,0.430873,-0.022301,0.70013,0.351982,-0.036741,0.673603,0.295725,-0.05187,0.637865,0.263812,-0.06667,0.750564,0.290778,-0.03174,0.743958,0.204686,-0.056855,0.739476,0.149554,-0.069972,0.73834,0.101176,-0.077537,0.787195,0.300243,-0.037867,0.806815,0.213122,-0.069364,0.819095,0.152909,-0.086551,0.834646,0.100487,-0.093686,0.818797,0.329687,-0.045218,0.819439,0.311211,-0.08304,0.792868,0.363164,-0.082404,0.778471,0.399786,-0.070583,0.844438,0.367485,-0.053801,0.840524,0.350907,-0.078811,0.816749,0.385907,-0.070952,0.801274,0.411265,-0.058418,3
2414,'2026/01/20 13:53:53:720',9,0.771776,0.476486,0.000001,0.72986,0.432547,-0.021585,0.700614,0.352382,-0.035168,0.67397,0.295852,-0.049664,0.638479,0.264363,-0.063813,0.751632,0.291123,-0.029374,0.74463,0.205596,-0.05376,0.740222,0.150368,-0.066909,0.739098,0.102008,-0.074742,0.788142,0.300704,-0.035652,0.807013,0.214352,-0.066607,0.819819,0.153716,-0.084094,0.835921,0.101054,-0.091735,0.819599,0.330128,-0.043235,0.819917,0.310331,-0.080548,0.79302,0.361637,-0.080489,0.778228,0.398614,-0.069314,0.84533,0.367642,-0.052031,0.840838,0.349025,-0.076768,0.816677,0.383063,-0.069354,0.800813,0.408487,-0.057364,3
2415,'2026/01/20 13:53:53:750',9,0.771233,0.476112,0.000001,0.729924,0.43243,-0.021915,0.700986,0.352553,-0.035869,0.67446,0.295591,-0.050618,0.638386,0.264486,-0.065025,0.751487,0.290953,-0.030014,0.744402,0.205064,-0.054452,0.739895,0.149814,-0.06749,0.738664,0.101465,-0.075214,0.788246,0.300766,-0.036249,0.807812,0.214056,-0.066923,0.82042,0.153849,-0.083933,0.836255,0.10113,-0.091217,0.81995,0.330559,-0.043802,0.820702,0.309799,-0.081062,0.793828,0.361306,-0.08036,0.77943,0.398148,-0.06868,0.845785,0.368755,-0.052574,0.841964,0.348765,-0.077162,0.818371,0.382985,-0.069089,0.803375,0.408598,-0.056558,3
2416,'2026/01/20 13:53:53:796',9,0.770611,0.476455,0.000001,0.729871,0.432634,-0.021487,0.701212,0.352583,-0.035341,0.674513,0.296093,-0.050111,0.63867,0.26566,-0.064552,0.751185,0.291348,-0.030289,0.744423,0.205798,-0.054889,0.740094,0.150652,-0.0679,0.738887,0.1024,-0.075664,0.788457,0.300704,-0.036898,0.808572,0.213526,-0.0681,0.821865,0.152442,-0.085548,0.838282,0.099441,-0.0931,0.820245,0.330477,-0.044701,0.821879,0.310225,-0.081977,0.794551,0.36192,-0.081268,0.779487,0.39876,-0.069671,0.846024,0.36864,-0.053725,0.842172,0.351725,-0.078398,0.817659,0.386401,-0.070641,0.801648,0.411837,-0.058379,3
2417,'2026/01/20 13:53:53:828',9,0.773883,0.477946,0.000001,0.732255,0.43223,-0.0203,0.703323,0.352373,-0.033676,0.676199,0.297378,-0.048474,0.640239,0.267736,-0.063007,0.753151,0.29069,-0.028053,0.745292,0.205731,-0.052207,0.740524,0.150908,-0.06493,0.739476,0.103049,-0.072377,0.790519,0.29992,-0.035145,0.810982,0.213833,-0.065834,0.824485,0.151945,-0.083279,0.84136,0.098848,-0.090861,0.82214,0.329513,-0.043482,0.822161,0.308929,-0.080331,0.79543,0.361018,-0.079974,0.781647,0.39876,-0.068543,0.847769,0.367733,-0.052952,0.842401,0.348732,-0.076758,0.818413,0.383177,-0.068775,0.803521,0.409329,-0.056422,3
2418,'2026/01/20 13:53:53:874',9,0.777708,0.478383,0.000001,0.738279,0.435136,-0.01935,0.711251,0.358406,-0.032262,0.685118,0.304988,-0.046694,0.649182,0.278331,-0.061061,0.753715,0.295281,-0.027672,0.74118,0.212386,-0.052254,0.734755,0.158895,-0.064963,0.732158,0.112442,-0.072277,0.791445,0.302117,-0.035278,0.811336,0.213428,-0.065085,0.826075,0.150553,-0.081413,0.843807,0.096482,-0.088061,0.823233,0.330774,-0.044233,0.825025,0.309791,-0.08005,0.798771,0.35958,-0.080258,0.784733,0.395372,-0.069527,0.84911,0.368814,-0.054336,0.843633,0.358511,-0.078013,0.817692,0.392298,-0.071629,0.800847,0.416812,-0.060551,3
2419,'2026/01/20 13:53:53:921',9,0.775609,0.477755,0.000001,0.738038,0.435582,-0.019133,0.710714,0.358462,-0.03232,0.685698,0.304792,-0.046909,0.650383,0.279159,-0.0615,0.753146,0.297053,-0.029921,0.739848,0.213047,-0.054939,0.733064,0.159478,-0.067988,0.730574,0.113132,-0.07572,0.791206,0.30337,-0.037705,0.811335,0.213166,-0.067891,0.825966,0.150053,-0.084263,0.844101,0.095636,-0.091159,0.823733,0.332463,-0.046505,0.823135,0.30767,-0.081331,0.796751,0.357951,-0.079551,0.783917,0.394491,-0.067995,0.850665,0.371729,-0.056572,0.841788,0.360487,-0.079448,0.816588,0.393992,-0.071659,0.80194,0.418642,-0.059759,3
2420,'2026/01/20 13:53:53:968',9,0.787703,0.486947,0.000001,0.74825,0.442244,-0.019121,0.723603,0.36555,-0.032374,0.700085,0.311799,-0.047366,0.662998,0.286597,-0.062504,0.766137,0.30057,-0.027374,0.754549,0.216409,-0.051733,0.748338,0.16259,-0.064121,0.745473,0.115228,-0.071198,0.803542,0.309996,-0.035635,0.825764,0.220178,-0.065403,0.841164,0.157604,-0.081803,0.85856,0.103675,-0.088305,0.835046,0.341263,-0.045104,0.835327,0.318232,-0.081251,0.808535,0.368788,-0.081513,0.795428,0.404842,-0.070459,0.860272,0.381369,-0.05559,0.8536,0.366888,-0.07862,0.828578,0.400045,-0.071119,0.813819,0.423931,-0.059179,3
2421,'2026/01/20 13:53:54:014',9,0.787105,0.489946,0.000001,0.750263,0.446265,-0.019476,0.72461,0.36855,-0.032945,0.700803,0.315449,-0.047759,0.664854,0.28955,-0.062691,0.767216,0.305721,-0.031603,0.755371,0.221386,-0.057654,0.749467,0.16658,-0.071725,0.747416,0.118869,-0.08049,0.805607,0.313222,-0.039672,0.827332,0.22244,-0.071265,0.844177,0.159744,-0.088948,0.864077,0.104835,-0.09692,0.838581,0.344461,-0.048617,0.84025,0.320812,-0.084633,0.811858,0.370635,-0.08361,0.79648,0.407166,-0.072621,0.865814,0.385717,-0.058806,0.858583,0.374353,-0.083076,0.831875,0.405771,-0.076139,0.814464,0.428809,-0.06486,3
2422,'2026/01/20 13:53:54:062',9,0.788553,0.491245,0.000001,0.752153,0.449247,-0.019761,0.726408,0.370738,-0.033196,0.703484,0.316453,-0.047955,0.667871,0.289805,-0.062787,0.769385,0.305306,-0.03164,0.758259,0.22102,-0.057814,0.752687,0.166332,-0.071794,0.751125,0.119181,-0.080322,0.808009,0.313752,-0.039864,0.83119,0.223505,-0.071069,0.848947,0.160708,-0.088268,0.869891,0.1063,-0.095727,0.840503,0.346155,-0.049111,0.841997,0.324122,-0.084581,0.812815,0.373281,-0.083204,0.797498,0.409008,-0.071946,0.866646,0.388819,-0.059746,0.858489,0.380503,-0.083434,0.831238,0.411269,-0.076401,0.814331,0.433363,-0.065018,3
2423,'2026/01/20 13:53:54:108',9,0.790678,0.49394,0.000001,0.753696,0.451938,-0.020261,0.728571,0.373004,-0.033902,0.706268,0.317875,-0.048819,0.670099,0.290957,-0.063767,0.77159,0.306993,-0.032049,0.761033,0.222175,-0.058446,0.755719,0.167032,-0.072642,0.754342,0.119329,-0.081378,0.810053,0.315465,-0.040222,0.833934,0.224463,-0.071966,0.852346,0.161384,-0.089486,0.873675,0.106744,-0.09713,0.842605,0.347823,-0.049442,0.845391,0.325556,-0.085903,0.816038,0.375421,-0.084627,0.800045,0.41171,-0.07319,0.86886,0.390278,-0.060043,0.862677,0.380233,-0.084703,0.835366,0.411504,-0.077631,0.817562,0.43409,-0.066016,3
2424,'2026/01/20 13:53:54:153',9,0.791844,0.496103,0.000001,0.754745,0.45479,-0.020985,0.729877,0.374521,-0.034725,0.706922,0.318954,-0.049662,0.670493,0.292011,-0.064537,0.772535,0.308979,-0.032579,0.76209,0.222483,-0.059194,0.757071,0.167562,-0.073156,0.756295,0.119962,-0.081705,0.811314,0.317481,-0.040634,0.83506,0.226348,-0.07298,0.85352,0.16252,-0.090768,0.87535,0.106687,-0.098447,0.843877,0.350206,-0.049833,0.846107,0.328079,-0.087021,0.816149,0.37913,-0.08619,0.800636,0.41524,-0.074894,0.870094,0.393155,-0.060484,0.861705,0.387647,-0.086271,0.833054,0.420109,-0.080262,0.815024,0.442094,-0.069232,3
2425,'2026/01/20 13:53:54:199',9,0.792522,0.496794,0.000001,0.755859,0.454869,-0.020424,0.731285,0.374704,-0.033951,0.708753,0.319924,-0.048758,0.67252,0.293437,-0.063513,0.774154,0.309869,-0.032052,0.763468,0.223583,-0.058512,0.758426,0.168516,-0.072432,0.757449,0.120833,-0.081011,0.812889,0.318597,-0.040212,0.836635,0.228022,-0.072718,0.855174,0.164835,-0.090808,0.876934,0.10913,-0.098737,0.845359,0.351269,-0.049418,0.847466,0.329481,-0.086623,0.817395,0.380021,-0.085849,0.801389,0.415476,-0.074638,0.871716,0.394015,-0.060004,0.86394,0.386766,-0.085516,0.836099,0.418672,-0.079262,0.818448,0.440283,-0.068153,3
2426,'2026/01/20 13:53:54:232',9,0.791664,0.495721,0.000001,0.755682,0.453711,-0.020438,0.731146,0.373472,-0.033746,0.708009,0.319262,-0.048367,0.67194,0.293064,-0.062847,0.773682,0.30956,-0.030453,0.763641,0.223372,-0.056009,0.758675,0.168731,-0.069103,0.757329,0.121888,-0.076844,0.812081,0.318864,-0.038452,0.836485,0.228743,-0.069672,0.85504,0.166006,-0.08669,0.876315,0.110722,-0.093714,0.844454,0.351223,-0.04773,0.846984,0.329814,-0.084165,0.817761,0.380261,-0.083366,0.802435,0.415309,-0.072017,0.870802,0.393769,-0.058386,0.864163,0.385864,-0.082599,0.837248,0.417176,-0.07578,0.820431,0.438392,-0.064375,3
2427,'2026/01/20 13:53:54:278',9,0.796456,0.495724,0.000001,0.759397,0.452127,-0.020712,0.737938,0.374409,-0.035171,0.71787,0.319389,-0.05076,0.68118,0.290998,-0.066547,0.780135,0.308877,-0.032733,0.770548,0.22291,-0.05944,0.765763,0.167467,-0.073588,0.764461,0.118894,-0.082018,0.818589,0.319954,-0.040784,0.844125,0.229232,-0.072427,0.862244,0.167502,-0.089715,0.88256,0.112474,-0.097098,0.850631,0.353029,-0.049942,0.854083,0.328085,-0.087891,0.825358,0.377779,-0.08752,0.80997,0.412474,-0.076298,0.876739,0.395349,-0.060242,0.871999,0.379405,-0.085869,0.845241,0.412383,-0.07839,0.82799,0.436051,-0.066309,3
2428,'2026/01/20 13:53:54:325',9,0.799015,0.496314,0.000001,0.762666,0.45426,-0.022172,0.739943,0.375475,-0.036902,0.719901,0.318798,-0.052612,0.683681,0.290816,-0.06808,0.781453,0.309156,-0.032585,0.772722,0.222277,-0.059719,0.768642,0.166993,-0.074152,0.768116,0.119099,-0.082943,0.820261,0.319898,-0.040385,0.846402,0.2304,-0.073837,0.865556,0.167935,-0.092316,0.887638,0.112229,-0.100322,0.852354,0.353556,-0.049435,0.85694,0.329301,-0.088125,0.826352,0.380697,-0.086958,0.810108,0.416365,-0.075046,0.878425,0.396991,-0.059966,0.873498,0.38708,-0.086516,0.845998,0.419623,-0.079567,0.828634,0.441486,-0.067641,3
2429,'2026/01/20 13:53:54:371',9,0.799513,0.496695,0.000001,0.763669,0.453851,-0.020714,0.740625,0.374178,-0.034335,0.720176,0.31901,-0.049183,0.684631,0.29108,-0.064071,0.783791,0.309716,-0.0315,0.77541,0.222909,-0.057799,0.771459,0.167288,-0.071654,0.771213,0.11903,-0.080115,0.822466,0.321101,-0.039449,0.849124,0.23224,-0.071923,0.868777,0.170022,-0.09015,0.89087,0.114953,-0.098155,0.854542,0.354671,-0.048457,0.857799,0.330538,-0.086477,0.827999,0.380787,-0.086224,0.811658,0.41662,-0.075124,0.880921,0.397506,-0.058727,0.874123,0.387661,-0.085078,0.847142,0.419533,-0.078872,0.829967,0.44175,-0.067565,3
2430,'2026/01/20 13:53:54:419',9,0.801501,0.495773,0.000001,0.765735,0.45418,-0.022147,0.743716,0.376268,-0.036875,0.724522,0.31996,-0.052442,0.689237,0.29116,-0.068056,0.786142,0.3096,-0.033829,0.778249,0.222988,-0.061011,0.774419,0.167431,-0.075425,0.774623,0.118703,-0.084224,0.82522,0.320813,-0.04132,0.85264,0.231882,-0.074068,0.872117,0.170513,-0.092072,0.894389,0.115578,-0.099886,0.857214,0.354714,-0.049929,0.861529,0.329766,-0.088558,0.831025,0.380078,-0.087893,0.814801,0.415907,-0.076414,0.883083,0.398241,-0.059905,0.877016,0.387773,-0.087097,0.849506,0.420349,-0.08071,0.832568,0.442915,-0.069082,3
2431,'2026/01/20 13:53:54:452',9,0.803183,0.498554,0.000001,0.766428,0.456715,-0.022676,0.745051,0.378102,-0.0373,0.726177,0.320966,-0.052795,0.691386,0.291389,-0.068122,0.787828,0.310414,-0.032691,0.780765,0.223176,-0.059541,0.777571,0.1675,-0.073623,0.777779,0.119224,-0.082086,0.827193,0.322185,-0.03997,0.854589,0.234011,-0.07305,0.874172,0.171597,-0.091464,0.896004,0.116154,-0.099315,0.85919,0.356103,-0.048569,0.863126,0.332987,-0.087482,0.832959,0.382513,-0.08784,0.816389,0.417723,-0.076826,0.885171,0.399203,-0.05859,0.878584,0.392186,-0.085835,0.850614,0.424372,-0.080376,0.832733,0.446301,-0.069324,3
2432,'2026/01/20 13:53:54:496',9,0.804961,0.499282,0.000001,0.768878,0.456669,-0.021014,0.747259,0.377207,-0.034562,0.727923,0.319969,-0.049157,0.693011,0.29178,-0.063773,0.789565,0.311714,-0.031318,0.782726,0.223745,-0.057416,0.779666,0.167563,-0.070928,0.779886,0.119066,-0.078905,0.828436,0.323018,-0.038887,0.856535,0.234506,-0.070556,0.876435,0.172532,-0.087843,0.898436,0.11798,-0.094979,0.860405,0.356409,-0.047626,0.865963,0.332954,-0.085402,0.835108,0.382584,-0.085124,0.818012,0.418304,-0.073806,0.886397,0.399458,-0.057636,0.881531,0.391942,-0.083989,0.853994,0.424568,-0.0778,0.836751,0.447175,-0.066288,3
2433,'2026/01/20 13:53:54:528',9,0.806512,0.499521,0.000001,0.770711,0.456358,-0.02056,0.749047,0.377534,-0.034141,0.730262,0.321293,-0.049008,0.695905,0.292615,-0.063912,0.791566,0.311294,-0.031004,0.784687,0.22335,-0.057276,0.781527,0.167071,-0.070853,0.781752,0.118632,-0.078761,0.830451,0.323067,-0.038868,0.858644,0.234885,-0.07081,0.878626,0.173441,-0.088199,0.900585,0.119599,-0.095316,0.862475,0.356808,-0.047921,0.866253,0.334357,-0.085969,0.835831,0.383485,-0.085778,0.819424,0.418893,-0.07438,0.888329,0.400165,-0.05818,0.882923,0.390434,-0.083991,0.855702,0.421713,-0.07735,0.838688,0.443924,-0.065582,3
2434,'2026/01/20 13:53:54:576',9,0.807924,0.501217,0.000001,0.772145,0.458362,-0.020276,0.750531,0.379124,-0.033337,0.731763,0.322461,-0.047821,0.69796,0.292674,-0.062332,0.793003,0.312215,-0.029745,0.786357,0.224295,-0.055811,0.783628,0.168073,-0.069274,0.784168,0.11996,-0.07706,0.831798,0.324298,-0.037663,0.859509,0.236301,-0.069524,0.879378,0.174236,-0.087004,0.901271,0.119995,-0.094119,0.863786,0.358289,-0.046863,0.867418,0.335785,-0.084973,0.837031,0.384738,-0.085445,0.820722,0.420276,-0.074399,0.889709,0.401703,-0.057241,0.882922,0.393233,-0.083386,0.854766,0.424234,-0.077639,0.837365,0.44622,-0.066435,3
2435,'2026/01/20 13:53:54:623',9,0.809392,0.501723,0.000001,0.774214,0.458871,-0.020416,0.7529,0.380302,-0.033973,0.733923,0.32346,-0.048821,0.700132,0.293291,-0.063693,0.794534,0.313549,-0.031348,0.787993,0.225,-0.057972,0.785367,0.168228,-0.071672,0.786105,0.119726,-0.079539,0.833259,0.325551,-0.039299,0.861485,0.236959,-0.071494,0.882245,0.174981,-0.08889,0.90472,0.121201,-0.095869,0.865227,0.359455,-0.048395,0.87005,0.337573,-0.086451,0.839559,0.386779,-0.086083,0.822671,0.422175,-0.074496,0.891166,0.402997,-0.058705,0.886199,0.395722,-0.084726,0.858673,0.427826,-0.078218,0.841331,0.450241,-0.066392,3
2436,'2026/01/20 13:53:54:657',9,0.81124,0.504146,0.000001,0.775753,0.459803,-0.01995,0.754609,0.380416,-0.033307,0.735575,0.323787,-0.048131,0.70146,0.293269,-0.062969,0.795727,0.314307,-0.029789,0.789317,0.225671,-0.056181,0.786881,0.169151,-0.069824,0.787851,0.120723,-0.077675,0.834252,0.32629,-0.03797,0.86257,0.237585,-0.070323,0.883037,0.176114,-0.087943,0.905532,0.12196,-0.095026,0.866447,0.360029,-0.04734,0.870105,0.33707,-0.085687,0.839315,0.38705,-0.085511,0.82297,0.422578,-0.073949,0.89276,0.403203,-0.057851,0.886457,0.393548,-0.083691,0.858421,0.425502,-0.076968,0.841176,0.447736,-0.06504,3
2437,'2026/01/20 13:53:54:688',9,0.811484,0.502661,0.000001,0.776633,0.460189,-0.02075,0.755136,0.383183,-0.035028,0.735886,0.326767,-0.050484,0.701535,0.295722,-0.06599,0.796019,0.313332,-0.032985,0.79021,0.224879,-0.060008,0.787595,0.168592,-0.073886,0.788251,0.120216,-0.081982,0.835266,0.325759,-0.041232,0.863885,0.238056,-0.07383,0.884874,0.176493,-0.091493,0.907626,0.122657,-0.098767,0.867412,0.3606,-0.05059,0.872751,0.341237,-0.088846,0.841733,0.389883,-0.089111,0.824767,0.424059,-0.078228,0.893079,0.404605,-0.06117,0.886775,0.401882,-0.087865,0.85803,0.433762,-0.082356,0.840291,0.455015,-0.071321,3
2438,'2026/01/20 13:53:54:730',9,0.813396,0.504312,0.000001,0.778273,0.461249,-0.020874,0.755924,0.383562,-0.035074,0.735603,0.326941,-0.050385,0.701634,0.294802,-0.065718,0.796751,0.315484,-0.032567,0.790624,0.22681,-0.059473,0.788269,0.170315,-0.073218,0.789266,0.121705,-0.081172,0.835898,0.327662,-0.040379,0.864299,0.239277,-0.073018,0.884966,0.177774,-0.090563,0.907431,0.123811,-0.097651,0.868178,0.361608,-0.049315,0.87234,0.339871,-0.087845,0.841519,0.389156,-0.088135,0.824707,0.424258,-0.077066,0.894387,0.404605,-0.059409,0.887062,0.399738,-0.086255,0.858207,0.43221,-0.08067,0.840398,0.454263,-0.069455,3
2439,'2026/01/20 13:53:54:765',9,0.813296,0.503116,0.000001,0.778264,0.461323,-0.02095,0.756598,0.384532,-0.035482,0.737574,0.32801,-0.051134,0.70374,0.295672,-0.066786,0.79712,0.314565,-0.033171,0.79102,0.226244,-0.060448,0.788381,0.16995,-0.074539,0.789164,0.121561,-0.082732,0.836117,0.32686,-0.041252,0.864983,0.238838,-0.074254,0.88553,0.177971,-0.091999,0.907977,0.124201,-0.099242,0.868229,0.361109,-0.050431,0.872633,0.340021,-0.089115,0.841476,0.389198,-0.089076,0.824841,0.423403,-0.077867,0.894121,0.40447,-0.060797,0.887005,0.398822,-0.087541,0.858269,0.430917,-0.081447,0.840712,0.452237,-0.069934,3
2440,'2026/01/20 13:53:54:810',9,0.814052,0.503694,0.000001,0.778754,0.460171,-0.020382,0.757194,0.382504,-0.034381,0.738052,0.326401,-0.049686,0.704687,0.294292,-0.065048,0.797774,0.313274,-0.031792,0.792054,0.225196,-0.059068,0.789791,0.168863,-0.073265,0.790912,0.120487,-0.081537,0.836973,0.32583,-0.040196,0.865289,0.239053,-0.07313,0.885663,0.178436,-0.090796,0.907888,0.124747,-0.097905,0.869078,0.360295,-0.049795,0.873062,0.33924,-0.088545,0.842172,0.389436,-0.08869,0.825833,0.424422,-0.077528,0.894979,0.403955,-0.06057,0.886754,0.400593,-0.087586,0.857422,0.433454,-0.081956,0.839876,0.454896,-0.07069,3
2441,'2026/01/20 13:53:54:843',9,0.81491,0.502879,0.000001,0.779967,0.460249,-0.021018,0.758109,0.383068,-0.035732,0.738721,0.326728,-0.05153,0.70507,0.294545,-0.067397,0.798871,0.313708,-0.034072,0.793368,0.225147,-0.061954,0.791112,0.168586,-0.076424,0.792177,0.120131,-0.084937,0.838468,0.326093,-0.042387,0.86655,0.238344,-0.076033,0.886934,0.177912,-0.093995,0.90927,0.124761,-0.101283,0.870848,0.360719,-0.051785,0.873907,0.339205,-0.090833,0.842738,0.389227,-0.090648,0.826427,0.423887,-0.079364,0.896876,0.404494,-0.062397,0.887844,0.401591,-0.089651,0.858519,0.434676,-0.08383,0.841299,0.456017,-0.072444,3
